year,month,state,monthNum_1,fatalities,name,year_2,month_2,state_2,monthNum_2,fatalitiesNonCovid,year,month,state,monthNum,covidFatalities
2018,Oct.18,SC,9,1,SC_Oct 2018,2018,Oct.18,SC,9,1,,,,,
2018,Oct.18,UT,9,2,UT_Oct 2018,2018,Oct.18,UT,9,2,,,,,
2018,Oct.18,NY,9,5,NY_Oct 2018,2018,Oct.18,NY,9,5,,,,,
2018,Oct.18,CT,9,2,CT_Oct 2018,2018,Oct.18,CT,9,2,,,,,
2018,Oct.18,TX,9,6,TX_Oct 2018,2018,Oct.18,TX,9,6,,,,,
2018,Oct.18,LA,9,2,LA_Oct 2018,2018,Oct.18,LA,9,2,,,,,
2018,Oct.18,OK,9,1,OK_Oct 2018,2018,Oct.18,OK,9,1,,,,,
2018,Oct.18,OH,9,2,OH_Oct 2018,2018,Oct.18,OH,9,2,,,,,
2018,Oct.18,PA,9,8,PA_Oct 2018,2018,Oct.18,PA,9,8,,,,,
2018,Oct.18,IL,9,4,IL_Oct 2018,2018,Oct.18,IL,9,4,,,,,
2018,Oct.18,IN,9,3,IN_Oct 2018,2018,Oct.18,IN,9,3,,,,,
2018,Oct.18,NC,9,4,NC_Oct 2018,2018,Oct.18,NC,9,4,,,,,
2018,Oct.18,CA,9,7,CA_Oct 2018,2018,Oct.18,CA,9,7,,,,,
2018,Oct.18,KY,9,2,KY_Oct 2018,2018,Oct.18,KY,9,2,,,,,
2018,Oct.18,MI,9,5,MI_Oct 2018,2018,Oct.18,MI,9,5,,,,,
2018,Oct.18,TN,9,4,TN_Oct 2018,2018,Oct.18,TN,9,4,,,,,
2018,Oct.18,MA,9,1,MA_Oct 2018,2018,Oct.18,MA,9,1,,,,,
2018,Oct.18,GA,9,3,GA_Oct 2018,2018,Oct.18,GA,9,3,,,,,
2018,Oct.18,VA,9,2,VA_Oct 2018,2018,Oct.18,VA,9,2,,,,,
2018,Oct.18,HI,9,1,HI_Oct 2018,2018,Oct.18,HI,9,1,,,,,
2018,Oct.18,KS,9,3,KS_Oct 2018,2018,Oct.18,KS,9,3,,,,,
2018,Oct.18,ID,9,2,ID_Oct 2018,2018,Oct.18,ID,9,2,,,,,
2018,Oct.18,OR,9,2,OR_Oct 2018,2018,Oct.18,OR,9,2,,,,,
2018,Oct.18,CO,9,1,CO_Oct 2018,2018,Oct.18,CO,9,1,,,,,
2018,Oct.18,NJ,9,2,NJ_Oct 2018,2018,Oct.18,NJ,9,2,,,,,
2018,Oct.18,WI,9,1,WI_Oct 2018,2018,Oct.18,WI,9,1,,,,,
2018,Oct.18,PR,9,2,PR_Oct 2018,2018,Oct.18,PR,9,2,,,,,
2018,Oct.18,DC,9,1,DC_Oct 2018,2018,Oct.18,DC,9,1,,,,,
2018,Oct.18,DE,9,2,DE_Oct 2018,2018,Oct.18,DE,9,2,,,,,
2018,Oct.18,MN,9,2,MN_Oct 2018,2018,Oct.18,MN,9,2,,,,,
2018,Oct.18,MO,9,1,MO_Oct 2018,2018,Oct.18,MO,9,1,,,,,
2018,Sep.18,AL,8,3,AL_Sep 2018,2018,Sep.18,AL,8,3,,,,,
2018,Sep.18,NJ,8,2,NJ_Sep 2018,2018,Sep.18,NJ,8,2,,,,,
2018,Sep.18,WY,8,2,WY_Sep 2018,2018,Sep.18,WY,8,2,,,,,
2018,Sep.18,IA,8,4,IA_Sep 2018,2018,Sep.18,IA,8,4,,,,,
2018,Sep.18,WV,8,3,WV_Sep 2018,2018,Sep.18,WV,8,3,,,,,
2018,Sep.18,IN,8,4,IN_Sep 2018,2018,Sep.18,IN,8,4,,,,,
2018,Sep.18,FL,8,11,FL_Sep 2018,2018,Sep.18,FL,8,11,,,,,
2018,Sep.18,NC,8,1,NC_Sep 2018,2018,Sep.18,NC,8,1,,,,,
2018,Sep.18,CA,8,11,CA_Sep 2018,2018,Sep.18,CA,8,11,,,,,
2018,Sep.18,NY,8,7,NY_Sep 2018,2018,Sep.18,NY,8,7,,,,,
2018,Sep.18,VA,8,2,VA_Sep 2018,2018,Sep.18,VA,8,2,,,,,
2018,Sep.18,PA,8,3,PA_Sep 2018,2018,Sep.18,PA,8,3,,,,,
2018,Sep.18,TX,8,4,TX_Sep 2018,2018,Sep.18,TX,8,4,,,,,
2018,Sep.18,TN,8,3,TN_Sep 2018,2018,Sep.18,TN,8,3,,,,,
2018,Sep.18,MI,8,6,MI_Sep 2018,2018,Sep.18,MI,8,6,,,,,
2018,Sep.18,GA,8,5,GA_Sep 2018,2018,Sep.18,GA,8,5,,,,,
2018,Sep.18,MN,8,2,MN_Sep 2018,2018,Sep.18,MN,8,2,,,,,
2018,Sep.18,NH,8,2,NH_Sep 2018,2018,Sep.18,NH,8,2,,,,,
2018,Sep.18,CO,8,1,CO_Sep 2018,2018,Sep.18,CO,8,1,,,,,
2018,Sep.18,IL,8,4,IL_Sep 2018,2018,Sep.18,IL,8,4,,,,,
2018,Sep.18,OH,8,5,OH_Sep 2018,2018,Sep.18,OH,8,5,,,,,
2018,Sep.18,LA,8,6,LA_Sep 2018,2018,Sep.18,LA,8,6,,,,,
2018,Sep.18,ID,8,2,ID_Sep 2018,2018,Sep.18,ID,8,2,,,,,
2018,Sep.18,SC,8,1,SC_Sep 2018,2018,Sep.18,SC,8,1,,,,,
2018,Sep.18,UT,8,2,UT_Sep 2018,2018,Sep.18,UT,8,2,,,,,
2018,Sep.18,KS,8,1,KS_Sep 2018,2018,Sep.18,KS,8,1,,,,,
2018,Sep.18,NE,8,2,NE_Sep 2018,2018,Sep.18,NE,8,2,,,,,
2018,Sep.18,WI,8,1,WI_Sep 2018,2018,Sep.18,WI,8,1,,,,,
2018,Sep.18,ME,8,1,ME_Sep 2018,2018,Sep.18,ME,8,1,,,,,
2018,Sep.18,OK,8,1,OK_Sep 2018,2018,Sep.18,OK,8,1,,,,,
2018,Sep.18,MS,8,1,MS_Sep 2018,2018,Sep.18,MS,8,1,,,,,
2018,Sep.18,GU,8,1,GU_Sep 2018,2018,Sep.18,GU,8,1,,,,,
2018,Sep.18,KY,8,1,KY_Sep 2018,2018,Sep.18,KY,8,1,,,,,
2018,Sep.18,PR,8,1,PR_Sep 2018,2018,Sep.18,PR,8,1,,,,,
2018,Sep.18,AR,8,1,AR_Sep 2018,2018,Sep.18,AR,8,1,,,,,
2018,Sep.18,CT,8,1,CT_Sep 2018,2018,Sep.18,CT,8,1,,,,,
2018,Aug.18,FL,7,13,FL_Aug 2018,2018,Aug.18,FL,7,13,,,,,
2018,Aug.18,KY,7,4,KY_Aug 2018,2018,Aug.18,KY,7,4,,,,,
2018,Aug.18,IA,7,3,IA_Aug 2018,2018,Aug.18,IA,7,3,,,,,
2018,Aug.18,PA,7,3,PA_Aug 2018,2018,Aug.18,PA,7,3,,,,,
2018,Aug.18,TX,7,10,TX_Aug 2018,2018,Aug.18,TX,7,10,,,,,
2018,Aug.18,TN,7,3,TN_Aug 2018,2018,Aug.18,TN,7,3,,,,,
2018,Aug.18,AL,7,1,AL_Aug 2018,2018,Aug.18,AL,7,1,,,,,
2018,Aug.18,OH,7,5,OH_Aug 2018,2018,Aug.18,OH,7,5,,,,,
2018,Aug.18,WV,7,1,WV_Aug 2018,2018,Aug.18,WV,7,1,,,,,
2018,Aug.18,NC,7,4,NC_Aug 2018,2018,Aug.18,NC,7,4,,,,,
2018,Aug.18,PR,7,1,PR_Aug 2018,2018,Aug.18,PR,7,1,,,,,
2018,Aug.18,CT,7,1,CT_Aug 2018,2018,Aug.18,CT,7,1,,,,,
2018,Aug.18,SC,7,3,SC_Aug 2018,2018,Aug.18,SC,7,3,,,,,
2018,Aug.18,NH,7,1,NH_Aug 2018,2018,Aug.18,NH,7,1,,,,,
2018,Aug.18,AR,7,2,AR_Aug 2018,2018,Aug.18,AR,7,2,,,,,
2018,Aug.18,IL,7,7,IL_Aug 2018,2018,Aug.18,IL,7,7,,,,,
2018,Aug.18,CA,7,13,CA_Aug 2018,2018,Aug.18,CA,7,13,,,,,
2018,Aug.18,UT,7,1,UT_Aug 2018,2018,Aug.18,UT,7,1,,,,,
2018,Aug.18,ND,7,2,ND_Aug 2018,2018,Aug.18,ND,7,2,,,,,
2018,Aug.18,MS,7,1,MS_Aug 2018,2018,Aug.18,MS,7,1,,,,,
2018,Aug.18,RI,7,2,RI_Aug 2018,2018,Aug.18,RI,7,2,,,,,
2018,Aug.18,ID,7,2,ID_Aug 2018,2018,Aug.18,ID,7,2,,,,,
2018,Aug.18,NY,7,7,NY_Aug 2018,2018,Aug.18,NY,7,7,,,,,
2018,Aug.18,OR,7,4,OR_Aug 2018,2018,Aug.18,OR,7,4,,,,,
2018,Aug.18,MD,7,2,MD_Aug 2018,2018,Aug.18,MD,7,2,,,,,
2018,Aug.18,CO,7,1,CO_Aug 2018,2018,Aug.18,CO,7,1,,,,,
2018,Aug.18,VA,7,5,VA_Aug 2018,2018,Aug.18,VA,7,5,,,,,
2018,Aug.18,VT,7,2,VT_Aug 2018,2018,Aug.18,VT,7,2,,,,,
2018,Aug.18,MI,7,2,MI_Aug 2018,2018,Aug.18,MI,7,2,,,,,
2018,Aug.18,MO,7,2,MO_Aug 2018,2018,Aug.18,MO,7,2,,,,,
2018,Aug.18,IN,7,3,IN_Aug 2018,2018,Aug.18,IN,7,3,,,,,
2018,Aug.18,GA,7,3,GA_Aug 2018,2018,Aug.18,GA,7,3,,,,,
2018,Aug.18,OK,7,1,OK_Aug 2018,2018,Aug.18,OK,7,1,,,,,
2018,Aug.18,NE,7,2,NE_Aug 2018,2018,Aug.18,NE,7,2,,,,,
2018,Aug.18,KS,7,2,KS_Aug 2018,2018,Aug.18,KS,7,2,,,,,
2018,Aug.18,NV,7,1,NV_Aug 2018,2018,Aug.18,NV,7,1,,,,,
2018,Aug.18,WI,7,3,WI_Aug 2018,2018,Aug.18,WI,7,3,,,,,
2018,Aug.18,LA,7,1,LA_Aug 2018,2018,Aug.18,LA,7,1,,,,,
2018,Aug.18,DE,7,1,DE_Aug 2018,2018,Aug.18,DE,7,1,,,,,
2018,Jul.18,MA,6,5,MA_Jul 2018,2018,Jul.18,MA,6,5,,,,,
2018,Jul.18,TX,6,15,TX_Jul 2018,2018,Jul.18,TX,6,15,,,,,
2018,Jul.18,AZ,6,3,AZ_Jul 2018,2018,Jul.18,AZ,6,3,,,,,
2018,Jul.18,MI,6,5,MI_Jul 2018,2018,Jul.18,MI,6,5,,,,,
2018,Jul.18,NE,6,3,NE_Jul 2018,2018,Jul.18,NE,6,3,,,,,
2018,Jul.18,OH,6,5,OH_Jul 2018,2018,Jul.18,OH,6,5,,,,,
2018,Jul.18,VA,6,3,VA_Jul 2018,2018,Jul.18,VA,6,3,,,,,
2018,Jul.18,WI,6,3,WI_Jul 2018,2018,Jul.18,WI,6,3,,,,,
2018,Jul.18,OR,6,3,OR_Jul 2018,2018,Jul.18,OR,6,3,,,,,
2018,Jul.18,GA,6,3,GA_Jul 2018,2018,Jul.18,GA,6,3,,,,,
2018,Jul.18,CT,6,3,CT_Jul 2018,2018,Jul.18,CT,6,3,,,,,
2018,Jul.18,SC,6,7,SC_Jul 2018,2018,Jul.18,SC,6,7,,,,,
2018,Jul.18,NY,6,6,NY_Jul 2018,2018,Jul.18,NY,6,6,,,,,
2018,Jul.18,PA,6,6,PA_Jul 2018,2018,Jul.18,PA,6,6,,,,,
2018,Jul.18,OK,6,5,OK_Jul 2018,2018,Jul.18,OK,6,5,,,,,
2018,Jul.18,CA,6,19,CA_Jul 2018,2018,Jul.18,CA,6,19,,,,,
2018,Jul.18,FL,6,10,FL_Jul 2018,2018,Jul.18,FL,6,10,,,,,
2018,Jul.18,IA,6,3,IA_Jul 2018,2018,Jul.18,IA,6,3,,,,,
2018,Jul.18,IN,6,3,IN_Jul 2018,2018,Jul.18,IN,6,3,,,,,
2018,Jul.18,NJ,6,1,NJ_Jul 2018,2018,Jul.18,NJ,6,1,,,,,
2018,Jul.18,MD,6,1,MD_Jul 2018,2018,Jul.18,MD,6,1,,,,,
2018,Jul.18,KS,6,1,KS_Jul 2018,2018,Jul.18,KS,6,1,,,,,
2018,Jul.18,NC,6,4,NC_Jul 2018,2018,Jul.18,NC,6,4,,,,,
2018,Jul.18,CO,6,2,CO_Jul 2018,2018,Jul.18,CO,6,2,,,,,
2018,Jul.18,MO,6,8,MO_Jul 2018,2018,Jul.18,MO,6,8,,,,,
2018,Jul.18,AL,6,1,AL_Jul 2018,2018,Jul.18,AL,6,1,,,,,
2018,Jul.18,MN,6,3,MN_Jul 2018,2018,Jul.18,MN,6,3,,,,,
2018,Jul.18,KY,6,2,KY_Jul 2018,2018,Jul.18,KY,6,2,,,,,
2018,Jul.18,IL,6,1,IL_Jul 2018,2018,Jul.18,IL,6,1,,,,,
2018,Jul.18,AR,6,2,AR_Jul 2018,2018,Jul.18,AR,6,2,,,,,
2018,Jul.18,NM,6,1,NM_Jul 2018,2018,Jul.18,NM,6,1,,,,,
2018,Jul.18,LA,6,3,LA_Jul 2018,2018,Jul.18,LA,6,3,,,,,
2018,Jul.18,TN,6,1,TN_Jul 2018,2018,Jul.18,TN,6,1,,,,,
2018,Jul.18,UT,6,2,UT_Jul 2018,2018,Jul.18,UT,6,2,,,,,
2020,Nov.20,AK,10,2,AK_Nov 2020,2020,Nov.20,AK,10,2,,,,,
2018,Jul.18,MS,6,2,MS_Jul 2018,2018,Jul.18,MS,6,2,,,,,
2018,Jul.18,ID,6,1,ID_Jul 2018,2018,Jul.18,ID,6,1,,,,,
2018,Jul.18,WV,6,1,WV_Jul 2018,2018,Jul.18,WV,6,1,,,,,
2018,Jun.18,NY,5,7,NY_Jun 2018,2018,Jun.18,NY,5,7,,,,,
2018,Jun.18,NC,5,3,NC_Jun 2018,2018,Jun.18,NC,5,3,,,,,
2018,Jun.18,OH,5,6,OH_Jun 2018,2018,Jun.18,OH,5,6,,,,,
2018,Jun.18,OR,5,3,OR_Jun 2018,2018,Jun.18,OR,5,3,,,,,
2018,Jun.18,FL,5,9,FL_Jun 2018,2018,Jun.18,FL,5,9,,,,,
2018,Jun.18,MA,5,2,MA_Jun 2018,2018,Jun.18,MA,5,2,,,,,
2018,Jun.18,TN,5,1,TN_Jun 2018,2018,Jun.18,TN,5,1,,,,,
2018,Jun.18,CA,5,11,CA_Jun 2018,2018,Jun.18,CA,5,11,,,,,
2018,Jun.18,GA,5,10,GA_Jun 2018,2018,Jun.18,GA,5,10,,,,,
2018,Jun.18,AL,5,3,AL_Jun 2018,2018,Jun.18,AL,5,3,,,,,
2018,Jun.18,TX,5,6,TX_Jun 2018,2018,Jun.18,TX,5,6,,,,,
2018,Jun.18,IN,5,2,IN_Jun 2018,2018,Jun.18,IN,5,2,,,,,
2018,Jun.18,ID,5,2,ID_Jun 2018,2018,Jun.18,ID,5,2,,,,,
2018,Jun.18,KY,5,1,KY_Jun 2018,2018,Jun.18,KY,5,1,,,,,
2018,Jun.18,DC,5,2,DC_Jun 2018,2018,Jun.18,DC,5,2,,,,,
2018,Jun.18,CO,5,3,CO_Jun 2018,2018,Jun.18,CO,5,3,,,,,
2018,Jun.18,SC,5,1,SC_Jun 2018,2018,Jun.18,SC,5,1,,,,,
2018,Jun.18,NJ,5,3,NJ_Jun 2018,2018,Jun.18,NJ,5,3,,,,,
2018,Jun.18,PR,5,1,PR_Jun 2018,2018,Jun.18,PR,5,1,,,,,
2018,Jun.18,AR,5,3,AR_Jun 2018,2018,Jun.18,AR,5,3,,,,,
2018,Jun.18,OK,5,2,OK_Jun 2018,2018,Jun.18,OK,5,2,,,,,
2018,Jun.18,IL,5,5,IL_Jun 2018,2018,Jun.18,IL,5,5,,,,,
2018,Jun.18,MT,5,1,MT_Jun 2018,2018,Jun.18,MT,5,1,,,,,
2018,Jun.18,MI,5,2,MI_Jun 2018,2018,Jun.18,MI,5,2,,,,,
2018,Jun.18,IA,5,1,IA_Jun 2018,2018,Jun.18,IA,5,1,,,,,
2018,Jun.18,PA,5,3,PA_Jun 2018,2018,Jun.18,PA,5,3,,,,,
2018,Jun.18,WI,5,2,WI_Jun 2018,2018,Jun.18,WI,5,2,,,,,
2018,Jun.18,MD,5,2,MD_Jun 2018,2018,Jun.18,MD,5,2,,,,,
2018,Jun.18,RI,5,1,RI_Jun 2018,2018,Jun.18,RI,5,1,,,,,
2018,Jun.18,WY,5,1,WY_Jun 2018,2018,Jun.18,WY,5,1,,,,,
2018,Jun.18,MO,5,2,MO_Jun 2018,2018,Jun.18,MO,5,2,,,,,
2018,Jun.18,KS,5,1,KS_Jun 2018,2018,Jun.18,KS,5,1,,,,,
2018,May.18,PA,4,6,PA_May 2018,2018,May.18,PA,4,6,,,,,
2018,May.18,CA,4,11,CA_May 2018,2018,May.18,CA,4,11,,,,,
2018,May.18,NM,4,3,NM_May 2018,2018,May.18,NM,4,3,,,,,
2018,May.18,MN,4,3,MN_May 2018,2018,May.18,MN,4,3,,,,,
2018,May.18,AR,4,2,AR_May 2018,2018,May.18,AR,4,2,,,,,
2018,May.18,FL,4,9,FL_May 2018,2018,May.18,FL,4,9,,,,,
2018,May.18,ID,4,2,ID_May 2018,2018,May.18,ID,4,2,,,,,
2018,May.18,NE,4,1,NE_May 2018,2018,May.18,NE,4,1,,,,,
2018,May.18,OH,4,4,OH_May 2018,2018,May.18,OH,4,4,,,,,
2018,May.18,OR,4,4,OR_May 2018,2018,May.18,OR,4,4,,,,,
2018,May.18,MI,4,6,MI_May 2018,2018,May.18,MI,4,6,,,,,
2018,May.18,IL,4,2,IL_May 2018,2018,May.18,IL,4,2,,,,,
2018,May.18,NY,4,5,NY_May 2018,2018,May.18,NY,4,5,,,,,
2018,May.18,MS,4,2,MS_May 2018,2018,May.18,MS,4,2,,,,,
2018,May.18,WV,4,4,WV_May 2018,2018,May.18,WV,4,4,,,,,
2018,May.18,NC,4,5,NC_May 2018,2018,May.18,NC,4,5,,,,,
2018,May.18,VA,4,6,VA_May 2018,2018,May.18,VA,4,6,,,,,
2018,May.18,LA,4,3,LA_May 2018,2018,May.18,LA,4,3,,,,,
2018,May.18,TN,4,6,TN_May 2018,2018,May.18,TN,4,6,,,,,
2018,May.18,DC,4,1,DC_May 2018,2018,May.18,DC,4,1,,,,,
2018,May.18,SC,4,4,SC_May 2018,2018,May.18,SC,4,4,,,,,
2018,May.18,TX,4,13,TX_May 2018,2018,May.18,TX,4,13,,,,,
2018,May.18,WI,4,3,WI_May 2018,2018,May.18,WI,4,3,,,,,
2018,May.18,IN,4,2,IN_May 2018,2018,May.18,IN,4,2,,,,,
2018,May.18,IA,4,3,IA_May 2018,2018,May.18,IA,4,3,,,,,
2018,May.18,SD,4,2,SD_May 2018,2018,May.18,SD,4,2,,,,,
2018,May.18,AZ,4,2,AZ_May 2018,2018,May.18,AZ,4,2,,,,,
2018,May.18,HI,4,4,HI_May 2018,2018,May.18,HI,4,4,,,,,
2021,Feb.21,AK,1,1,AK_Feb 2021,,,,,,2021,Feb.21,AK,1,1
2018,May.18,GA,4,1,GA_May 2018,2018,May.18,GA,4,1,,,,,
2018,May.18,CO,4,1,CO_May 2018,2018,May.18,CO,4,1,,,,,
2018,May.18,AL,4,3,AL_May 2018,2018,May.18,AL,4,3,,,,,
2018,May.18,WY,4,1,WY_May 2018,2018,May.18,WY,4,1,,,,,
2018,May.18,MA,4,2,MA_May 2018,2018,May.18,MA,4,2,,,,,
2018,May.18,NJ,4,2,NJ_May 2018,2018,May.18,NJ,4,2,,,,,
2018,May.18,OK,4,1,OK_May 2018,2018,May.18,OK,4,1,,,,,
2018,May.18,UT,4,1,UT_May 2018,2018,May.18,UT,4,1,,,,,
2018,May.18,RI,4,1,RI_May 2018,2018,May.18,RI,4,1,,,,,
2018,Apr.18,GA,3,4,GA_Apr 2018,2018,Apr.18,GA,3,4,,,,,
2018,Apr.18,OK,3,3,OK_Apr 2018,2018,Apr.18,OK,3,3,,,,,
2018,Apr.18,MI,3,2,MI_Apr 2018,2018,Apr.18,MI,3,2,,,,,
2018,Apr.18,WI,3,2,WI_Apr 2018,2018,Apr.18,WI,3,2,,,,,
2018,Apr.18,FL,3,9,FL_Apr 2018,2018,Apr.18,FL,3,9,,,,,
2018,Apr.18,CA,3,8,CA_Apr 2018,2018,Apr.18,CA,3,8,,,,,
2018,Apr.18,NV,3,1,NV_Apr 2018,2018,Apr.18,NV,3,1,,,,,
2018,Apr.18,TX,3,7,TX_Apr 2018,2018,Apr.18,TX,3,7,,,,,
2018,Apr.18,CT,3,3,CT_Apr 2018,2018,Apr.18,CT,3,3,,,,,
2018,Apr.18,IN,3,3,IN_Apr 2018,2018,Apr.18,IN,3,3,,,,,
2018,Apr.18,AR,3,2,AR_Apr 2018,2018,Apr.18,AR,3,2,,,,,
2018,Apr.18,AL,3,2,AL_Apr 2018,2018,Apr.18,AL,3,2,,,,,
2018,Apr.18,NJ,3,2,NJ_Apr 2018,2018,Apr.18,NJ,3,2,,,,,
2018,Apr.18,WY,3,1,WY_Apr 2018,2018,Apr.18,WY,3,1,,,,,
2018,Apr.18,MD,3,4,MD_Apr 2018,2018,Apr.18,MD,3,4,,,,,
2018,Apr.18,IA,3,3,IA_Apr 2018,2018,Apr.18,IA,3,3,,,,,
2018,Apr.18,TN,3,4,TN_Apr 2018,2018,Apr.18,TN,3,4,,,,,
2018,Apr.18,MO,3,3,MO_Apr 2018,2018,Apr.18,MO,3,3,,,,,
2018,Apr.18,NC,3,1,NC_Apr 2018,2018,Apr.18,NC,3,1,,,,,
2018,Apr.18,IL,3,3,IL_Apr 2018,2018,Apr.18,IL,3,3,,,,,
2018,Apr.18,PR,3,3,PR_Apr 2018,2018,Apr.18,PR,3,3,,,,,
2018,Apr.18,MA,3,2,MA_Apr 2018,2018,Apr.18,MA,3,2,,,,,
2018,Apr.18,NY,3,9,NY_Apr 2018,2018,Apr.18,NY,3,9,,,,,
2018,Apr.18,AZ,3,3,AZ_Apr 2018,2018,Apr.18,AZ,3,3,,,,,
2018,Apr.18,OH,3,2,OH_Apr 2018,2018,Apr.18,OH,3,2,,,,,
2018,Apr.18,NM,3,1,NM_Apr 2018,2018,Apr.18,NM,3,1,,,,,
2018,Apr.18,MS,3,4,MS_Apr 2018,2018,Apr.18,MS,3,4,,,,,
2018,Apr.18,OR,3,2,OR_Apr 2018,2018,Apr.18,OR,3,2,,,,,
2018,Apr.18,PA,3,3,PA_Apr 2018,2018,Apr.18,PA,3,3,,,,,
2018,Apr.18,NE,3,1,NE_Apr 2018,2018,Apr.18,NE,3,1,,,,,
2018,Apr.18,LA,3,2,LA_Apr 2018,2018,Apr.18,LA,3,2,,,,,
2018,Apr.18,VA,3,3,VA_Apr 2018,2018,Apr.18,VA,3,3,,,,,
2018,Apr.18,SC,3,1,SC_Apr 2018,2018,Apr.18,SC,3,1,,,,,
2018,Apr.18,UT,3,1,UT_Apr 2018,2018,Apr.18,UT,3,1,,,,,
2018,Apr.18,CO,3,1,CO_Apr 2018,2018,Apr.18,CO,3,1,,,,,
2018,Mar.18,LA,2,4,LA_Mar 2018,2018,Mar.18,LA,2,4,,,,,
2018,Mar.18,IN,2,4,IN_Mar 2018,2018,Mar.18,IN,2,4,,,,,
2018,Mar.18,TX,2,10,TX_Mar 2018,2018,Mar.18,TX,2,10,,,,,
2018,Mar.18,FL,2,8,FL_Mar 2018,2018,Mar.18,FL,2,8,,,,,
2018,Mar.18,CA,2,13,CA_Mar 2018,2018,Mar.18,CA,2,13,,,,,
2018,Mar.18,NY,2,10,NY_Mar 2018,2018,Mar.18,NY,2,10,,,,,
2018,Mar.18,TN,2,8,TN_Mar 2018,2018,Mar.18,TN,2,8,,,,,
2018,Mar.18,KY,2,3,KY_Mar 2018,2018,Mar.18,KY,2,3,,,,,
2018,Mar.18,OR,2,6,OR_Mar 2018,2018,Mar.18,OR,2,6,,,,,
2018,Mar.18,OH,2,4,OH_Mar 2018,2018,Mar.18,OH,2,4,,,,,
2018,Mar.18,GA,2,5,GA_Mar 2018,2018,Mar.18,GA,2,5,,,,,
2018,Mar.18,HI,2,1,HI_Mar 2018,2018,Mar.18,HI,2,1,,,,,
2018,Mar.18,ID,2,2,ID_Mar 2018,2018,Mar.18,ID,2,2,,,,,
2018,Mar.18,IA,2,1,IA_Mar 2018,2018,Mar.18,IA,2,1,,,,,
2018,Mar.18,PA,2,2,PA_Mar 2018,2018,Mar.18,PA,2,2,,,,,
2018,Mar.18,SC,2,1,SC_Mar 2018,2018,Mar.18,SC,2,1,,,,,
2018,Mar.18,MI,2,5,MI_Mar 2018,2018,Mar.18,MI,2,5,,,,,
2018,Mar.18,WV,2,4,WV_Mar 2018,2018,Mar.18,WV,2,4,,,,,
2018,Mar.18,NV,2,1,NV_Mar 2018,2018,Mar.18,NV,2,1,,,,,
2018,Mar.18,CT,2,2,CT_Mar 2018,2018,Mar.18,CT,2,2,,,,,
2018,Mar.18,UT,2,2,UT_Mar 2018,2018,Mar.18,UT,2,2,,,,,
2018,Mar.18,MA,2,3,MA_Mar 2018,2018,Mar.18,MA,2,3,,,,,
2018,Mar.18,AL,2,3,AL_Mar 2018,2018,Mar.18,AL,2,3,,,,,
2018,Mar.18,VA,2,5,VA_Mar 2018,2018,Mar.18,VA,2,5,,,,,
2018,Mar.18,AZ,2,2,AZ_Mar 2018,2018,Mar.18,AZ,2,2,,,,,
2018,Mar.18,CO,2,3,CO_Mar 2018,2018,Mar.18,CO,2,3,,,,,
2018,Mar.18,NJ,2,3,NJ_Mar 2018,2018,Mar.18,NJ,2,3,,,,,
2018,Mar.18,IL,2,4,IL_Mar 2018,2018,Mar.18,IL,2,4,,,,,
2018,Mar.18,NC,2,2,NC_Mar 2018,2018,Mar.18,NC,2,2,,,,,
2018,Mar.18,WI,2,1,WI_Mar 2018,2018,Mar.18,WI,2,1,,,,,
2018,Mar.18,MO,2,2,MO_Mar 2018,2018,Mar.18,MO,2,2,,,,,
2018,Mar.18,AR,2,1,AR_Mar 2018,2018,Mar.18,AR,2,1,,,,,
2018,Mar.18,OK,2,2,OK_Mar 2018,2018,Mar.18,OK,2,2,,,,,
2018,Mar.18,PR,2,2,PR_Mar 2018,2018,Mar.18,PR,2,2,,,,,
2018,Mar.18,MD,2,1,MD_Mar 2018,2018,Mar.18,MD,2,1,,,,,
2018,Mar.18,ME,2,1,ME_Mar 2018,2018,Mar.18,ME,2,1,,,,,
2018,Feb.18,IL,1,4,IL_Feb 2018,2018,Feb.18,IL,1,4,,,,,
2018,Feb.18,PA,1,4,PA_Feb 2018,2018,Feb.18,PA,1,4,,,,,
2018,Feb.18,TN,1,8,TN_Feb 2018,2018,Feb.18,TN,1,8,,,,,
2018,Feb.18,TX,1,13,TX_Feb 2018,2018,Feb.18,TX,1,13,,,,,
2018,Feb.18,CA,1,7,CA_Feb 2018,2018,Feb.18,CA,1,7,,,,,
2018,Feb.18,MI,1,3,MI_Feb 2018,2018,Feb.18,MI,1,3,,,,,
2018,Feb.18,MO,1,2,MO_Feb 2018,2018,Feb.18,MO,1,2,,,,,
2018,Feb.18,IN,1,1,IN_Feb 2018,2018,Feb.18,IN,1,1,,,,,
2018,Feb.18,OH,1,2,OH_Feb 2018,2018,Feb.18,OH,1,2,,,,,
2018,Feb.18,OK,1,4,OK_Feb 2018,2018,Feb.18,OK,1,4,,,,,
2018,Feb.18,NC,1,1,NC_Feb 2018,2018,Feb.18,NC,1,1,,,,,
2018,Feb.18,FL,1,7,FL_Feb 2018,2018,Feb.18,FL,1,7,,,,,
2018,Feb.18,NJ,1,2,NJ_Feb 2018,2018,Feb.18,NJ,1,2,,,,,
2018,Feb.18,NE,1,3,NE_Feb 2018,2018,Feb.18,NE,1,3,,,,,
2018,Feb.18,KY,1,1,KY_Feb 2018,2018,Feb.18,KY,1,1,,,,,
